"StatID","TeamID","PlayerID","SeasonType","Season","Name","Team","Position","Started","GameID","OpponentID","Opponent","Day","DateTime","HomeOrAway","Minutes","Seconds","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlusMinus"
87242,21,20000635,1,2013,"Mike Conley","MEM","PG",0,3135,24,"SA","2013-01-11","2013-01-11T20:00:00","HOME",40,50,5,15,33.3,40,4,11,36.4,1,4,25,10,10,100,0,2,2,5,2,0,4,2,21,19.4,53.8,0
87243,21,20000633,1,2013,"Marc Gasol","MEM","C",0,3135,24,"SA","2013-01-11","2013-01-11T20:00:00","HOME",37,13,4,11,36.4,36.4,4,11,36.4,0,0,0,2,2,100,1,5,6,2,1,3,2,4,10,11.88,41.7,0
87245,21,20000491,1,2013,"Marreese Speights","MEM","FC",0,3135,24,"SA","2013-01-11","2013-01-11T20:00:00","HOME",3,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
87281,20,20000767,1,2013,"Andre Miller","DEN","G",0,3137,12,"CLE","2013-01-11","2013-01-11T21:00:00","HOME",22,50,4,10,40,40,4,9,44.4,0,1,0,0,0,0,3,2,5,5,1,0,3,2,8,10,40,0
87282,20,20000487,1,2013,"Andre Iguodala","DEN","GF",0,3137,12,"CLE","2013-01-11","2013-01-11T21:00:00","HOME",40,34,5,11,45.5,54.5,4,7,57.1,1,4,25,2,3,66.7,5,6,11,4,1,0,4,1,13,12.32,52,0
87312,18,20000879,1,2013,"Nick Collison","OKC","FC",0,3139,27,"LAL","2013-01-11","2013-01-11T22:30:00","AWAY",26,38,1,2,50,50,1,2,50,0,0,0,2,2,100,3,6,9,5,0,0,0,3,4,2.88,66.7,0
87315,18,20000615,1,2013,"Thabo Sefolosha","OKC","GF",0,3139,27,"LAL","2013-01-11","2013-01-11T22:30:00","AWAY",30,44,4,6,66.7,66.7,3,3,100,1,3,33.3,0,0,0,1,4,5,3,2,0,3,4,9,6,75,0
87316,18,20000884,1,2013,"Kevin Durant","OKC","F",0,3139,27,"LAL","2013-01-11","2013-01-11T22:30:00","AWAY",38,53,16,25,64,72,12,14,85.7,4,11,36.4,6,8,75,0,8,8,5,0,1,3,4,42,28.52,73.7,0
87317,18,20000877,1,2013,"Russell Westbrook","OKC","PG",0,3139,27,"LAL","2013-01-11","2013-01-11T22:30:00","AWAY",34,50,10,21,47.6,47.6,9,16,56.2,1,5,20,6,8,75,2,5,7,10,2,1,3,3,27,24.52,55.1,0
87335,5,20000665,1,2013,"J.J. Redick","ORL","SG",0,3140,28,"LAC","2013-01-12","2013-01-12T15:30:00","AWAY",33,9,8,14,57.1,71.4,4,6,66.7,4,8,50,1,1,100,0,3,3,3,0,0,3,1,21,14.44,72.4,0
87350,28,20000664,1,2013,"Chris Paul","LAC","PG",0,3140,5,"ORL","2013-01-12","2013-01-12T15:30:00","HOME",34,32,4,11,36.4,36.4,3,8,37.5,1,3,33.3,1,1,100,0,1,1,16,4,0,2,0,10,11.44,43.5,0
87365,13,20000740,1,2013,"David West","IND","PF",0,3141,2,"CHA","2013-01-12","2013-01-12T19:00:00","HOME",38,22,7,15,46.7,46.7,7,15,46.7,0,0,0,0,0,0,6,6,12,10,1,0,4,2,14,15,46.7,0
87370,13,20000731,1,2013,"Roy Hibbert","IND","C",0,3141,2,"CHA","2013-01-12","2013-01-12T19:00:00","HOME",21,56,4,9,44.4,44.4,4,9,44.4,0,0,0,1,2,50,8,1,9,1,1,1,3,3,9,9.88,45,0
87379,3,20000546,1,2013,"Josh Smith","ATL","F",0,3142,1,"WAS","2013-01-12","2013-01-12T19:00:00","AWAY",38,20,4,13,30.8,30.8,3,9,33.3,1,4,25,2,6,33.3,2,6,8,4,1,1,4,4,11,15.64,35.5,0
87400,17,20000602,1,2013,"Paul Millsap","UTA","FC",0,3143,14,"DET","2013-01-12","2013-01-12T19:30:00","AWAY",32,46,6,13,46.2,46.2,6,13,46.2,0,0,0,5,6,83.3,2,5,7,1,0,0,2,1,17,15.64,54.8,0
87435,29,20000729,1,2013,"Luis Scola","PHO","FC",0,3145,11,"CHI","2013-01-12","2013-01-12T20:00:00","AWAY",28,11,9,15,60,60,9,15,60,0,0,0,4,4,100,1,6,7,3,1,0,2,2,22,16.76,64.7,0
87462,21,20000635,1,2013,"Mike Conley","MEM","PG",0,3146,25,"DAL","2013-01-12","2013-01-12T21:00:00","AWAY",23,11,2,5,40,40,1,4,25,1,1,100,2,2,100,0,1,1,4,1,0,0,0,7,5.88,58.3,0
87463,21,20000633,1,2013,"Marc Gasol","MEM","C",0,3146,25,"DAL","2013-01-12","2013-01-12T21:00:00","AWAY",21,38,3,8,37.5,37.5,3,8,37.5,0,0,0,2,2,100,2,4,6,3,0,1,0,1,8,8.88,44.4,0
87465,21,20000491,1,2013,"Marreese Speights","MEM","FC",0,3146,25,"DAL","2013-01-12","2013-01-12T21:00:00","AWAY",13,4,3,7,42.9,42.9,3,7,42.9,0,0,0,1,2,50,0,2,2,0,0,0,0,1,7,7.88,43.8,0
87486,4,20000571,1,2013,"LeBron James","MIA","F",0,3147,30,"SAC","2013-01-12","2013-01-12T22:00:00","AWAY",29,8,7,10,70,70,7,9,77.8,0,1,0,6,7,85.7,1,4,5,7,5,2,1,0,20,13.08,76.9,0
87487,4,20000771,1,2013,"Chris Bosh","MIA","FC",0,3147,30,"SAC","2013-01-12","2013-01-12T22:00:00","AWAY",28,15,6,11,54.5,54.5,6,11,54.5,0,0,0,4,4,100,1,3,4,5,0,1,1,0,16,12.76,61.5,0
87488,4,20000772,1,2013,"Dwyane Wade","MIA","G",0,3147,30,"SAC","2013-01-12","2013-01-12T22:00:00","AWAY",25,4,3,5,60,60,3,4,75,0,1,0,5,6,83.3,1,4,5,7,2,4,2,2,11,7.64,73.3,0
87492,4,20000773,1,2013,"Mario Chalmers","MIA","G",0,3147,30,"SAC","2013-01-12","2013-01-12T22:00:00","AWAY",30,4,12,16,75,106.2,2,3,66.7,10,13,76.9,0,0,0,0,2,2,3,2,0,2,1,34,16,106.2,0
87549,13,20000740,1,2013,"David West","IND","PF",0,3150,8,"BKN","2013-01-13","2013-01-13T18:00:00","AWAY",34,51,11,19,57.9,57.9,11,19,57.9,0,0,0,5,6,83.3,0,6,6,3,0,1,2,4,27,21.64,62.8,0
87553,13,20000731,1,2013,"Roy Hibbert","IND","C",0,3150,8,"BKN","2013-01-13","2013-01-13T18:00:00","AWAY",30,32,3,5,60,60,3,5,60,0,0,0,0,0,0,2,5,7,0,0,6,2,5,6,5,60,0
87560,8,20000586,1,2013,"Joe Johnson","BKN","GF",0,3150,13,"IND","2013-01-13","2013-01-13T18:00:00","HOME",42,16,7,16,43.8,50,4,10,40,3,6,50,3,3,100,3,2,5,3,0,0,2,1,20,17.32,57.1,0
87581,24,20000647,1,2013,"Tim Duncan","SA","FC",0,3151,16,"MIN","2013-01-13","2013-01-13T19:00:00","HOME",29,27,4,8,50,50,4,8,50,0,0,0,4,5,80,1,8,9,5,3,7,3,2,12,10.2,60,0
87584,24,20000649,1,2013,"Tony Parker","SA","PG",0,3151,16,"MIN","2013-01-13","2013-01-13T19:00:00","HOME",28,46,10,15,66.7,66.7,10,14,71.4,0,1,0,0,0,0,0,1,1,6,0,0,3,0,20,15,66.7,0
87585,24,20000651,1,2013,"Boris Diaw","SA","FC",0,3151,16,"MIN","2013-01-13","2013-01-13T19:00:00","HOME",18,12,1,1,100,200,0,0,0,1,1,100,0,0,0,2,1,3,4,0,0,1,1,3,1,150,0
87604,20,20000767,1,2013,"Andre Miller","DEN","G",0,3152,26,"GS","2013-01-13","2013-01-13T20:00:00","HOME",25,17,5,8,62.5,62.5,5,8,62.5,0,0,0,2,2,100,2,4,6,8,2,0,0,3,12,8.88,66.7,0
87605,20,20000487,1,2013,"Andre Iguodala","DEN","GF",0,3152,26,"GS","2013-01-13","2013-01-13T20:00:00","HOME",31,53,4,11,36.4,36.4,3,5,60,1,6,16.7,1,2,50,0,3,3,6,5,0,1,0,10,11.88,41.7,0
87616,18,20000879,1,2013,"Nick Collison","OKC","FC",0,3153,19,"POR","2013-01-13","2013-01-13T21:00:00","AWAY",21,31,4,5,80,80,4,5,80,0,0,0,0,0,0,0,3,3,0,0,0,0,3,8,5,80,0
87619,18,20000884,1,2013,"Kevin Durant","OKC","F",0,3153,19,"POR","2013-01-13","2013-01-13T21:00:00","AWAY",39,13,12,21,57.1,61.9,10,12,83.3,2,9,22.2,7,8,87.5,1,3,4,6,0,2,3,3,33,24.52,67.3,0
87620,18,20000877,1,2013,"Russell Westbrook","OKC","PG",0,3153,19,"POR","2013-01-13","2013-01-13T21:00:00","AWAY",34,9,5,21,23.8,28.6,4,16,25,1,5,20,7,9,77.8,2,6,8,9,0,0,3,1,18,24.96,36,0
87653,27,20000543,1,2013,"Dwight Howard","LAL","FC",0,3154,12,"CLE","2013-01-13","2013-01-13T21:30:00","HOME",29,47,9,11,81.8,81.8,9,10,90,0,1,0,4,7,57.1,4,10,14,2,1,1,7,3,22,14.08,78.6,0
87660,5,20000665,1,2013,"J.J. Redick","ORL","SG",0,3155,1,"WAS","2013-01-14","2013-01-14T19:00:00","AWAY",21,17,4,8,50,62.5,2,2,100,2,6,33.3,2,2,100,1,0,1,4,0,0,0,0,12,8.88,66.7,0
87693,9,20000438,1,2013,"Paul Pierce","BOS","F",0,3156,2,"CHA","2013-01-14","2013-01-14T19:30:00","HOME",31,58,6,16,37.5,43.8,4,8,50,2,8,25,5,8,62.5,2,2,4,6,1,1,2,2,19,19.52,48.7,0
87694,9,20000545,1,2013,"Jason Terry","BOS","G",0,3156,2,"CHA","2013-01-14","2013-01-14T19:30:00","HOME",15,2,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,0,3,0,0
87697,9,20000557,1,2013,"Brandon Bass","BOS","FC",0,3156,2,"CHA","2013-01-14","2013-01-14T19:30:00","HOME",16,56,3,6,50,50,3,6,50,0,0,0,0,0,0,2,1,3,0,1,2,2,3,6,6,50,0
87700,9,20000634,1,2013,"Courtney Lee","BOS","GF",0,3156,2,"CHA","2013-01-14","2013-01-14T19:30:00","HOME",17,2,4,7,57.1,57.1,3,3,100,1,4,25,0,0,0,0,0,0,0,1,1,1,1,9,7,64.3,0
87706,3,20000546,1,2013,"Josh Smith","ATL","F",0,3157,11,"CHI","2013-01-14","2013-01-14T20:00:00","AWAY",26,57,4,14,28.6,28.6,4,12,33.3,0,2,0,1,2,50,0,5,5,1,0,2,1,2,9,14.88,30,0
87741,21,20000635,1,2013,"Mike Conley","MEM","PG",0,3158,28,"LAC","2013-01-14","2013-01-14T20:00:00","HOME",29,41,2,11,18.2,18.2,1,6,16.7,1,5,20,0,0,0,0,0,0,1,2,0,3,3,5,11,22.7,0
87742,21,20000633,1,2013,"Marc Gasol","MEM","C",0,3158,28,"LAC","2013-01-14","2013-01-14T20:00:00","HOME",33,39,4,13,30.8,30.8,4,13,30.8,0,0,0,0,0,0,4,6,10,2,1,1,2,3,8,13,30.8,0
87744,21,20000491,1,2013,"Marreese Speights","MEM","FC",0,3158,28,"LAC","2013-01-14","2013-01-14T20:00:00","HOME",11,17,1,5,20,20,1,5,20,0,0,0,0,0,0,3,2,5,0,0,1,0,4,2,5,20,0
87771,18,20000879,1,2013,"Nick Collison","OKC","FC",0,3160,29,"PHO","2013-01-14","2013-01-14T21:00:00","AWAY",15,32,1,3,33.3,33.3,1,3,33.3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,33.3,0
87774,18,20000615,1,2013,"Thabo Sefolosha","OKC","GF",0,3160,29,"PHO","2013-01-14","2013-01-14T21:00:00","AWAY",27,42,2,2,100,100,2,2,100,0,0,0,0,0,0,2,1,3,2,1,1,1,0,4,2,100,0
87775,18,20000884,1,2013,"Kevin Durant","OKC","F",0,3160,29,"PHO","2013-01-14","2013-01-14T21:00:00","AWAY",42,55,15,30,50,53.3,13,25,52,2,5,40,9,9,100,0,5,5,2,0,2,0,2,41,33.96,60.3,0
87776,18,20000877,1,2013,"Russell Westbrook","OKC","PG",0,3160,29,"PHO","2013-01-14","2013-01-14T21:00:00","AWAY",36,15,14,24,58.3,58.3,13,21,61.9,1,3,33.3,7,9,77.8,2,6,8,5,2,0,1,2,36,27.96,64.3,0
87782,29,20000729,1,2013,"Luis Scola","PHO","FC",0,3160,18,"OKC","2013-01-14","2013-01-14T21:00:00","HOME",27,5,3,11,27.3,27.3,3,11,27.3,0,0,0,1,2,50,0,5,5,5,1,0,2,3,7,11.88,29.2,0
87793,4,20000571,1,2013,"LeBron James","MIA","F",0,3161,17,"UTA","2013-01-14","2013-01-14T21:00:00","AWAY",43,41,13,19,68.4,73.7,11,15,73.3,2,4,50,4,4,100,1,3,4,6,3,2,3,5,32,20.76,76.2,0
87794,4,20000771,1,2013,"Chris Bosh","MIA","FC",0,3161,17,"UTA","2013-01-14","2013-01-14T21:00:00","AWAY",26,35,8,13,61.5,61.5,8,13,61.5,0,0,0,0,0,0,1,0,1,1,0,1,2,4,16,13,61.5,0
87795,4,20000772,1,2013,"Dwyane Wade","MIA","G",0,3161,17,"UTA","2013-01-14","2013-01-14T21:00:00","AWAY",29,18,5,11,45.5,54.5,4,9,44.4,1,2,50,0,3,0,1,4,5,4,1,0,2,2,11,12.32,44,0
87798,4,20000773,1,2013,"Mario Chalmers","MIA","G",0,3161,17,"UTA","2013-01-14","2013-01-14T21:00:00","AWAY",37,17,4,8,50,62.5,2,4,50,2,4,50,2,4,50,0,2,2,7,1,0,1,4,12,9.76,60,0
87805,17,20000602,1,2013,"Paul Millsap","UTA","FC",0,3161,4,"MIA","2013-01-14","2013-01-14T21:00:00","HOME",32,48,4,14,28.6,28.6,4,14,28.6,0,0,0,9,10,90,5,4,9,0,2,0,1,3,17,18.4,45.9,0
87853,13,20000740,1,2013,"David West","IND","PF",0,3164,2,"CHA","2013-01-15","2013-01-15T19:00:00","AWAY",26,38,6,13,46.2,46.2,6,13,46.2,0,0,0,3,4,75,2,6,8,4,0,0,1,0,15,14.76,50,0
87858,13,20000731,1,2013,"Roy Hibbert","IND","C",0,3164,2,"CHA","2013-01-15","2013-01-15T19:00:00","AWAY",26,36,5,11,45.5,45.5,5,11,45.5,0,0,0,8,8,100,4,3,7,1,0,4,2,3,18,14.52,62.1,0
87891,8,20000586,1,2013,"Joe Johnson","BKN","GF",0,3165,10,"TOR","2013-01-15","2013-01-15T19:30:00","HOME",37,30,9,18,50,55.6,7,13,53.8,2,5,40,1,1,100,3,2,5,5,2,0,0,0,21,18.44,56.8,0
87935,20,20000767,1,2013,"Andre Miller","DEN","G",0,3167,19,"POR","2013-01-15","2013-01-15T21:00:00","HOME",29,38,2,6,33.3,33.3,2,4,50,0,2,0,0,0,0,2,0,2,5,2,0,2,0,4,6,33.3,0
87936,20,20000487,1,2013,"Andre Iguodala","DEN","GF",0,3167,19,"POR","2013-01-15","2013-01-15T21:00:00","HOME",41,23,4,16,25,25,3,11,27.3,1,5,20,0,3,0,1,2,3,4,1,0,2,3,9,17.32,25.7,0
87966,13,20000740,1,2013,"David West","IND","PF",0,3169,5,"ORL","2013-01-16","2013-01-16T19:00:00","AWAY",31,36,7,15,46.7,46.7,7,15,46.7,0,0,0,0,0,0,4,3,7,1,1,2,3,0,14,15,46.7,0
87970,13,20000731,1,2013,"Roy Hibbert","IND","C",0,3169,5,"ORL","2013-01-16","2013-01-16T19:00:00","AWAY",22,38,5,7,71.4,71.4,5,7,71.4,0,0,0,1,2,50,2,5,7,1,0,2,4,5,11,7.88,68.8,0
87978,5,20000665,1,2013,"J.J. Redick","ORL","SG",0,3169,13,"IND","2013-01-16","2013-01-16T19:00:00","HOME",29,7,5,8,62.5,87.5,1,2,50,4,6,66.7,0,0,0,0,4,4,6,0,1,0,1,14,8,87.5,0
88010,8,20000586,1,2013,"Joe Johnson","BKN","GF",0,3171,3,"ATL","2013-01-16","2013-01-16T19:30:00","AWAY",41,19,4,15,26.7,26.7,4,11,36.4,0,4,0,7,7,100,0,2,2,2,1,0,0,2,15,18.08,41.7,0
88043,9,20000438,1,2013,"Paul Pierce","BOS","F",0,3172,23,"NO","2013-01-16","2013-01-16T20:00:00","HOME",30,49,5,16,31.2,37.5,4,9,44.4,1,7,14.3,1,3,33.3,0,10,10,4,1,0,2,6,12,17.32,34.3,0
88044,9,20000545,1,2013,"Jason Terry","BOS","G",0,3172,23,"NO","2013-01-16","2013-01-16T20:00:00","HOME",24,18,5,10,50,60,3,6,50,2,4,50,0,0,0,0,0,0,1,1,0,1,0,12,10,60,0
88047,9,20000557,1,2013,"Brandon Bass","BOS","FC",0,3172,23,"NO","2013-01-16","2013-01-16T20:00:00","HOME",32,33,4,6,66.7,66.7,4,6,66.7,0,0,0,1,2,50,3,4,7,1,1,0,1,1,9,6.88,64.3,0
88050,9,20000634,1,2013,"Courtney Lee","BOS","GF",0,3172,23,"NO","2013-01-16","2013-01-16T20:00:00","HOME",15,58,1,5,20,20,1,2,50,0,3,0,2,2,100,0,2,2,3,0,0,1,0,4,5.88,33.3,0
88073,20,20000767,1,2013,"Andre Miller","DEN","G",0,3174,18,"OKC","2013-01-16","2013-01-16T20:00:00","AWAY",24,22,3,7,42.9,42.9,3,7,42.9,0,0,0,0,0,0,2,1,3,10,0,0,3,4,6,7,42.9,0
88074,20,20000487,1,2013,"Andre Iguodala","DEN","GF",0,3174,18,"OKC","2013-01-16","2013-01-16T20:00:00","AWAY",29,49,4,10,40,40,4,7,57.1,0,3,0,4,4,100,0,1,1,5,0,0,3,0,12,11.76,50,0
88086,18,20000879,1,2013,"Nick Collison","OKC","FC",0,3174,20,"DEN","2013-01-16","2013-01-16T20:00:00","HOME",9,16,2,3,66.7,66.7,2,3,66.7,0,0,0,0,0,0,1,1,2,2,0,0,0,1,4,3,66.7,0
88089,18,20000615,1,2013,"Thabo Sefolosha","OKC","GF",0,3174,20,"DEN","2013-01-16","2013-01-16T20:00:00","HOME",22,21,3,7,42.9,57.1,0,2,0,3,5,60,0,0,0,1,1,2,1,0,0,0,3,9,7,64.3,0
88090,18,20000884,1,2013,"Kevin Durant","OKC","F",0,3174,20,"DEN","2013-01-16","2013-01-16T20:00:00","HOME",28,35,7,12,58.3,66.7,5,7,71.4,2,5,40,4,5,80,0,2,2,4,5,0,3,2,20,14.2,71.4,0
88091,18,20000877,1,2013,"Russell Westbrook","OKC","PG",0,3174,20,"DEN","2013-01-16","2013-01-16T20:00:00","HOME",27,55,12,20,60,60,12,19,63.2,0,1,0,8,9,88.9,2,0,2,4,1,0,0,0,32,23.96,66.7,0
88101,21,20000635,1,2013,"Mike Conley","MEM","PG",0,3175,24,"SA","2013-01-16","2013-01-16T20:30:00","AWAY",31,13,3,7,42.9,57.1,2,4,50,1,3,33.3,3,3,100,0,2,2,3,2,0,1,2,10,8.32,58.8,0
88102,21,20000633,1,2013,"Marc Gasol","MEM","C",0,3175,24,"SA","2013-01-16","2013-01-16T20:30:00","AWAY",26,50,4,6,66.7,66.7,4,6,66.7,0,0,0,4,5,80,1,2,3,1,0,0,0,3,12,8.2,75,0
88104,21,20000491,1,2013,"Marreese Speights","MEM","FC",0,3175,24,"SA","2013-01-16","2013-01-16T20:30:00","AWAY",12,50,2,4,50,50,2,4,50,0,0,0,1,2,50,0,3,3,0,0,2,1,0,5,4.88,50,0
88110,24,20000647,1,2013,"Tim Duncan","SA","FC",0,3175,21,"MEM","2013-01-16","2013-01-16T20:30:00","HOME",31,2,9,17,52.9,52.9,9,17,52.9,0,0,0,1,1,100,1,7,8,4,0,5,1,3,19,17.44,54.3,0
88112,24,20000649,1,2013,"Tony Parker","SA","PG",0,3175,21,"MEM","2013-01-16","2013-01-16T20:30:00","HOME",34,54,6,11,54.5,54.5,6,11,54.5,0,0,0,5,6,83.3,0,1,1,11,0,0,4,0,17,13.64,63,0
88113,24,20000651,1,2013,"Boris Diaw","SA","FC",0,3175,21,"MEM","2013-01-16","2013-01-16T20:30:00","HOME",28,46,7,10,70,70,7,8,87.5,0,2,0,0,0,0,0,4,4,3,1,0,0,5,14,10,70,0
88114,24,20000657,1,2013,"Matt Bonner","SA","FC",0,3175,21,"MEM","2013-01-16","2013-01-16T20:30:00","HOME",3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
88168,4,20000571,1,2013,"LeBron James","MIA","F",0,3178,26,"GS","2013-01-16","2013-01-16T22:30:00","AWAY",30,32,11,20,55,60,10,15,66.7,1,5,20,2,3,66.7,1,6,7,10,1,0,1,2,25,21.32,58.1,0
88169,4,20000771,1,2013,"Chris Bosh","MIA","FC",0,3178,26,"GS","2013-01-16","2013-01-16T22:30:00","AWAY",26,19,5,14,35.7,42.9,4,13,30.8,1,1,100,0,0,0,2,4,6,1,1,1,3,3,11,14,39.3,0
88170,4,20000772,1,2013,"Dwyane Wade","MIA","G",0,3178,26,"GS","2013-01-16","2013-01-16T22:30:00","AWAY",29,36,6,12,50,50,6,11,54.5,0,1,0,3,5,60,2,6,8,6,5,1,0,1,15,14.2,53.6,0
88174,4,20000773,1,2013,"Mario Chalmers","MIA","G",0,3178,26,"GS","2013-01-16","2013-01-16T22:30:00","AWAY",26,30,5,11,45.5,63.6,1,4,25,4,7,57.1,1,2,50,0,1,1,1,3,0,1,3,15,11.88,62.5,0
88244,29,20000729,1,2013,"Luis Scola","PHO","FC",0,3181,15,"MIL","2013-01-17","2013-01-17T21:00:00","HOME",32,24,5,10,50,50,5,10,50,0,0,0,6,8,75,3,5,8,3,0,0,3,3,16,13.52,59.3,0
88256,4,20000571,1,2013,"LeBron James","MIA","F",0,3182,27,"LAL","2013-01-17","2013-01-17T22:30:00","AWAY",42,4,17,25,68,72,16,23,69.6,1,2,50,4,4,100,0,7,7,8,3,1,2,2,39,26.76,72.2,0
88257,4,20000771,1,2013,"Chris Bosh","MIA","FC",0,3182,27,"LAL","2013-01-17","2013-01-17T22:30:00","AWAY",34,58,3,10,30,30,3,10,30,0,0,0,1,2,50,0,6,6,2,6,0,1,3,7,10.88,31.8,0
88258,4,20000772,1,2013,"Dwyane Wade","MIA","G",0,3182,27,"LAL","2013-01-17","2013-01-17T22:30:00","AWAY",37,49,11,20,55,55,11,19,57.9,0,1,0,5,7,71.4,0,4,4,5,2,1,1,3,27,23.08,58.7,0
88261,4,20000773,1,2013,"Mario Chalmers","MIA","G",0,3182,27,"LAL","2013-01-17","2013-01-17T22:30:00","AWAY",21,5,1,7,14.3,14.3,1,4,25,0,3,0,2,2,100,0,1,1,3,0,0,1,4,4,7.88,25,0
88268,27,20000543,1,2013,"Dwight Howard","LAL","FC",0,3182,4,"MIA","2013-01-17","2013-01-17T22:30:00","HOME",38,2,4,7,57.1,57.1,4,7,57.1,0,0,0,5,13,38.5,4,12,16,2,0,1,0,4,13,12.72,52,0
88283,9,20000438,1,2013,"Paul Pierce","BOS","F",0,3183,11,"CHI","2013-01-18","2013-01-18T19:00:00","HOME",34,9,5,17,29.4,29.4,5,14,35.7,0,3,0,3,4,75,0,6,6,3,1,0,3,3,13,18.76,34.2,0
88284,9,20000545,1,2013,"Jason Terry","BOS","G",0,3183,11,"CHI","2013-01-18","2013-01-18T19:00:00","HOME",27,21,3,5,60,80,2,3,66.7,1,2,50,2,2,100,1,0,1,2,0,0,0,2,9,5.88,75,0
88287,9,20000557,1,2013,"Brandon Bass","BOS","FC",0,3183,11,"CHI","2013-01-18","2013-01-18T19:00:00","HOME",26,59,4,6,66.7,66.7,4,6,66.7,0,0,0,2,2,100,2,0,2,0,2,1,2,2,10,6.88,71.4,0
88290,9,20000634,1,2013,"Courtney Lee","BOS","GF",0,3183,11,"CHI","2013-01-18","2013-01-18T19:00:00","HOME",22,11,3,8,37.5,50,2,6,33.3,1,2,50,0,0,0,1,5,6,1,3,0,1,1,7,8,43.8,0
88303,13,20000740,1,2013,"David West","IND","PF",0,3184,22,"HOU","2013-01-18","2013-01-18T19:00:00","HOME",34,0,8,18,44.4,44.4,8,18,44.4,0,0,0,4,6,66.7,2,9,11,7,1,3,1,2,20,20.64,48.8,0
88306,13,20000731,1,2013,"Roy Hibbert","IND","C",0,3184,22,"HOU","2013-01-18","2013-01-18T19:00:00","HOME",24,31,6,12,50,50,6,12,50,0,0,0,0,0,0,6,3,9,3,1,3,2,5,12,12,50,0
88325,5,20000665,1,2013,"J.J. Redick","ORL","SG",0,3185,2,"CHA","2013-01-18","2013-01-18T19:00:00","HOME",31,35,4,9,44.4,66.7,1,2,50,3,7,42.9,2,3,66.7,0,1,1,3,0,0,4,3,13,10.32,61.9,0
88356,3,20000546,1,2013,"Josh Smith","ATL","F",0,3187,8,"BKN","2013-01-18","2013-01-18T19:30:00","AWAY",36,47,5,15,33.3,33.3,5,12,41.7,0,3,0,2,3,66.7,1,8,9,3,1,1,4,2,12,16.32,36.4,0
88364,8,20000586,1,2013,"Joe Johnson","BKN","GF",0,3187,3,"ATL","2013-01-18","2013-01-18T19:30:00","HOME",41,27,7,17,41.2,47.1,4,10,40,3,7,42.9,1,2,50,0,3,3,2,1,0,3,2,18,17.88,50,0
88390,21,20000635,1,2013,"Mike Conley","MEM","PG",0,3188,30,"SAC","2013-01-18","2013-01-18T20:00:00","HOME",36,56,7,16,43.8,50,5,11,45.5,2,5,40,3,4,75,0,5,5,4,1,0,3,2,19,17.76,52.8,0
88391,21,20000633,1,2013,"Marc Gasol","MEM","C",0,3188,30,"SAC","2013-01-18","2013-01-18T20:00:00","HOME",37,6,6,14,42.9,42.9,6,14,42.9,0,0,0,6,6,100,5,5,10,2,1,3,3,2,18,16.64,54.5,0
88393,21,20000491,1,2013,"Marreese Speights","MEM","FC",0,3188,30,"SAC","2013-01-18","2013-01-18T20:00:00","HOME",26,32,5,12,41.7,41.7,5,12,41.7,0,0,0,0,2,0,4,5,9,2,1,0,1,4,10,12.88,38.5,0
88406,24,20000647,1,2013,"Tim Duncan","SA","FC",0,3189,26,"GS","2013-01-18","2013-01-18T20:30:00","HOME",31,41,9,16,56.2,56.2,9,16,56.2,0,0,0,6,6,100,1,9,10,2,0,3,4,3,24,18.64,64.9,0
88408,24,20000649,1,2013,"Tony Parker","SA","PG",0,3189,26,"GS","2013-01-18","2013-01-18T20:30:00","HOME",36,50,10,18,55.6,55.6,10,18,55.6,0,0,0,5,5,100,0,2,2,8,1,0,4,0,25,20.2,62.5,0
88409,24,20000651,1,2013,"Boris Diaw","SA","FC",0,3189,26,"GS","2013-01-18","2013-01-18T20:30:00","HOME",22,9,0,1,0,0,0,0,0,0,1,0,0,0,0,2,7,9,5,0,0,0,3,0,1,0,0
88410,24,20000657,1,2013,"Matt Bonner","SA","FC",0,3189,26,"GS","2013-01-18","2013-01-18T20:30:00","HOME",6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
88428,20,20000767,1,2013,"Andre Miller","DEN","G",0,3190,1,"WAS","2013-01-18","2013-01-18T21:00:00","HOME",25,38,8,10,80,80,8,9,88.9,0,1,0,1,3,33.3,2,3,5,1,0,0,1,1,17,11.32,73.9,0
88429,20,20000487,1,2013,"Andre Iguodala","DEN","GF",0,3190,1,"WAS","2013-01-18","2013-01-18T21:00:00","HOME",30,18,0,4,0,0,0,3,0,0,1,0,2,6,33.3,2,2,4,4,5,1,1,5,2,6.64,15.4,0
